original_name,original_url,POWO_accepted,POWO_name,Names equal?,POWO_rank,POWO_url,POWO_url_full
Anemonoides altaica,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2638850,TRUE,Anemonoides altaica,TRUE,Species,/taxon/urn:lsid:ipni.org:names:708736-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:708736-1
Angelica sylvestris subsp. sylvestris,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3261901,TRUE,Angelica sylvestris subsp. sylvestris,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77228298-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77228298-1
Angelica sylvestris var. montana,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3277583,TRUE,Angelica sylvestris subsp. sylvestris,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77228298-1,
Anthemis arvensis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2906677,TRUE,Cota altissima,FALSE,Species,/taxon/urn:lsid:ipni.org:names:198373-1,
Anthoxanthum odoratum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:394021,TRUE,Anthoxanthum ecklonii,FALSE,Species,/taxon/urn:lsid:ipni.org:names:389009-1,
Anthoxanthum odoratum var. corsicum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:394034,TRUE,Anthoxanthum odoratum,FALSE,Species,/taxon/urn:lsid:ipni.org:names:389034-1,
Anthoxanthum odoratum var. montanum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:542710,TRUE,Anthoxanthum odoratum,FALSE,Species,/taxon/urn:lsid:ipni.org:names:389034-1,
Anthoxanthum odoratum var. ramosum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:476948,TRUE,Anthoxanthum odoratum,FALSE,Species,/taxon/urn:lsid:ipni.org:names:389034-1,
Anthriscus sylvestris,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2641868,TRUE,Anthriscus sylvestris,TRUE,Species,/taxon/urn:lsid:ipni.org:names:837969-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:837969-1
Anthyllis vulneraria,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2642105,TRUE,Tripodion,FALSE,Genus,/taxon/urn:lsid:ipni.org:names:23731-1,
Anthyllis vulneraria fo. lutea,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3287377,not found,not found,FALSE,not found,not found,
Anthyllis vulneraria subsp. vulneraria,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3241418,TRUE,Anthyllis vulneraria subsp. vulneraria,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77214141-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214141-1
Antidesma jongkindii,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:540131,TRUE,Antidesma jongkindii,TRUE,Species,/taxon/urn:lsid:ipni.org:names:77212910-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77212910-1
Apium nodiflorum var. giganteum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2933309,TRUE,Helosciadium nodiflorum subsp. nodiflorum,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77231861-1,
Apium nodiflorum var. minus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2933310,TRUE,Helosciadium nodiflorum subsp. nodiflorum,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77231861-1,
Arabis auriculata,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2645363,TRUE,Arabis auriculata,TRUE,Species,/taxon/urn:lsid:ipni.org:names:278028-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:278028-1
Arctium tomentosum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2922487,TRUE,Arctium tomentosum,TRUE,Species,/taxon/urn:lsid:ipni.org:names:17712-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17712-2
Aria edulis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2942010,TRUE,Aria edulis,TRUE,Species,/taxon/urn:lsid:ipni.org:names:721579-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:721579-1
Arnica montana,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2909364,TRUE,Arnica chamissonis,FALSE,Species,/taxon/urn:lsid:ipni.org:names:305804-2,
Artabotrys pierreanus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2653343,TRUE,Artabotrys pierreanus,TRUE,Species,/taxon/urn:lsid:ipni.org:names:72447-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:72447-1
Artemisia absinthium,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2909600,TRUE,Artemisia absinthium,TRUE,Species,/taxon/urn:lsid:ipni.org:names:300106-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:300106-2
Artemisia maritima,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2922591,TRUE,Artemisia caerulescens subsp. gallica,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:876542-1,
Artemisia vulgaris subsp. vulgaris,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3108899,TRUE,Artemisia vulgaris subsp. vulgaris,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77179623-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77179623-1
Artemisia vulgaris var. major,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3247497,TRUE,Artemisia vulgaris subsp. vulgaris,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77179623-1,
Asphodelus cerasifer,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:275496,TRUE,Asphodelus cerasifer,TRUE,Species,/taxon/urn:lsid:ipni.org:names:531478-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:531478-1
Aspidium aculeatum var. microlobum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3247729,TRUE,Polystichum setiferum,FALSE,Species,/taxon/urn:lsid:ipni.org:names:17414550-1,
Aspidium aculeatum var. plukenetii,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3247733,TRUE,Polystichum aculeatum,FALSE,Species,/taxon/urn:lsid:ipni.org:names:17413440-1,
Aspidium cristatum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3176651,TRUE,Dryopteris cristata,FALSE,Species,/taxon/urn:lsid:ipni.org:names:17093920-1,
Aspidium dryopteris,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3166005,TRUE,Gymnocarpium dryopteris,FALSE,Species,/taxon/urn:lsid:ipni.org:names:17112110-1,
Aspidium filix-mas,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2929966,TRUE,Dryopteris filix-mas,FALSE,Species,/taxon/urn:lsid:ipni.org:names:30345915-2,
Aspidium filix-mas var. heleopteris,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2930051,TRUE,Dryopteris filix-mas subsp. filix-mas,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77186245-1,
Aspidium lobatum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3178069,TRUE,Polystichum aculeatum,FALSE,Species,/taxon/urn:lsid:ipni.org:names:17413440-1,
Aspidium lonchitis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3178322,TRUE,Polystichum lonchitis,FALSE,Species,/taxon/urn:lsid:ipni.org:names:17414110-1,
Aspidium montanum var. crenatum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3297573,TRUE,Thelypteris limbosperma,FALSE,Species,/taxon/urn:lsid:ipni.org:names:17422490-1,
Aspidium spinulosum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3213146,FALSE,Aspidium spinulosum,TRUE,Species,/taxon/urn:lsid:ipni.org:names:30095939-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30095939-2
Aspidium spinulosum subsp. dilatatum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3247870,TRUE,Dryopteris dilatata,FALSE,Species,/taxon/urn:lsid:ipni.org:names:30117034-2,
Aspidium spinulosum var. exaltatum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3247944,FALSE,Aspidium spinulosum var. exaltatum,TRUE,Variety,/taxon/urn:lsid:ipni.org:names:3247944-4,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3247944-4
Aspidium thelypteris var. incisum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3247399,TRUE,Thelypteris palustris subsp. palustris,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77186174-1,
Aspidium thelypteris var. rogoetzianum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3247141,TRUE,Thelypteris palustris subsp. palustris,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77186174-1,
Aspidium trifoliatum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3182056,TRUE,Tectaria crenata var. crenata,FALSE,Variety,/taxon/urn:lsid:ipni.org:names:77233646-1,
Aspidium uliginosum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3168075,TRUE,Macrothelypteris torresiana,FALSE,Species,/taxon/urn:lsid:ipni.org:names:1019960-2,
Aspidogyne tuerckheimii,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17221,TRUE,Microchilus tuerckheimii,FALSE,Species,/taxon/urn:lsid:ipni.org:names:77235068-1,
Asplenium adiantum-nigrum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3145638,TRUE,Asplenium adiantum-nigrum,TRUE,Species,/taxon/urn:lsid:ipni.org:names:17038650-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17038650-1
Asplenium adiantum-nigrum subsp. adiantum-nigrum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3145639,TRUE,Asplenium adiantum-nigrum subsp. adiantum-nigrum,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77186252-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186252-1
Asplenium adiantum-nigrum subsp. nigrum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3231232,TRUE,Asplenium adiantum-nigrum subsp. adiantum-nigrum,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77186252-1,
Asplenium adiantum-nigrum var. incisum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3247155,TRUE,Asplenium cuneifolium subsp. cuneifolium,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77125640-1,
Asplenium cuneifolium subsp. cuneifolium,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3145819,TRUE,Asplenium cuneifolium subsp. cuneifolium,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77125640-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77125640-1
Asplenium germanicum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3194553,TRUE,Asplenium ruta-muraria subsp. ruta-muraria,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77053181-1,
Asplenium onopteris,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3145938,TRUE,Asplenium onopteris,TRUE,Species,/taxon/urn:lsid:ipni.org:names:17048600-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17048600-1
Asplenium ruta-muraria,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3145884,TRUE,Asplenium ruta-muraria,TRUE,Species,/taxon/urn:lsid:ipni.org:names:311563-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:311563-2
Asplenium ruta-muraria subsp. ruta-muraria,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3145885,TRUE,Asplenium ruta-muraria subsp. ruta-muraria,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77053181-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77053181-1
Asplenium ruta-muraria var. brunfelsii,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3247457,TRUE,Asplenium ruta-muraria subsp. ruta-muraria,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77053181-1,
Asplenium ruta-muraria var. pseudogermanicum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3247647,TRUE,Asplenium ruta-muraria subsp. ruta-muraria,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77053181-1,
Asplenium septentrionale,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3147403,TRUE,Asplenium septentrionale,TRUE,Species,/taxon/urn:lsid:ipni.org:names:304469-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:304469-2
Asplenium viride,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3146331,TRUE,Asplenium viride,TRUE,Species,/taxon/urn:lsid:ipni.org:names:17053570-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17053570-1
Aster tripolium,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3101130,TRUE,Tripolium pannonicum,FALSE,Species,/taxon/urn:lsid:ipni.org:names:256563-1,
Astiella pulla,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:523802,TRUE,Astiella pulla,TRUE,Species,/taxon/urn:lsid:ipni.org:names:77161727-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77161727-1
Athyrium filix-femina,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3149492,TRUE,Athyrium filix-femina,TRUE,Species,/taxon/urn:lsid:ipni.org:names:30055316-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30055316-2
Athyrium filix-femina subsp. filix-femina,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3149493,TRUE,Athyrium filix-femina,FALSE,Species,/taxon/urn:lsid:ipni.org:names:30055316-2,
Athyrium filix-femina var. fissidens,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3247565,TRUE,Athyrium filix-femina,FALSE,Species,/taxon/urn:lsid:ipni.org:names:30055316-2,
Athyrium filix-femina var. multidentatum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3247493,TRUE,Athyrium filix-femina,FALSE,Species,/taxon/urn:lsid:ipni.org:names:30055316-2,
Atriplex hastata,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2665343,TRUE,Atriplex prostrata subsp. calotheca,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:876076-1,
Atriplex littoralis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2665459,TRUE,Atriplex cristata,FALSE,Species,/taxon/urn:lsid:ipni.org:names:163744-1,
Atriplex littoralis var. serratum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3006538,TRUE,Atriplex littoralis,FALSE,Species,/taxon/urn:lsid:ipni.org:names:308388-2,
Atriplex patula var. erecta,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2928479,TRUE,Atriplex portulacoides,FALSE,Species,/taxon/urn:lsid:ipni.org:names:164072-1,
Atriplex pedunculata,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2665655,TRUE,Atriplex pedunculata,TRUE,Species,/taxon/urn:lsid:ipni.org:names:164046-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:164046-1
Atriplex portulacoides,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2665685,TRUE,Atriplex portulacoides,TRUE,Species,/taxon/urn:lsid:ipni.org:names:164072-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:164072-1
Atriplex prostrata subsp. calotheca,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2665698,TRUE,Atriplex prostrata subsp. calotheca,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:876076-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:876076-1
Atropa bella-donna,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2665943,TRUE,Atropa bella-donna,TRUE,Species,/taxon/urn:lsid:ipni.org:names:814358-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:814358-1
Atropis borreri var. pseudoprocumbens,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:396961,FALSE,Atropis borreri var. pseudoprocumbens,TRUE,Variety,/taxon/urn:lsid:ipni.org:names:396961-4,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:396961-4
Avena barbata,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:397352,FALSE,Avena barbata,TRUE,Species,/taxon/urn:lsid:ipni.org:names:391336-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:391336-1
Avena nuda,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:397722,TRUE,Avena nuda,TRUE,Species,/taxon/urn:lsid:ipni.org:names:391627-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:391627-1
Avena pratensis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470403,FALSE,Avena pratensis,TRUE,Species,/taxon/urn:lsid:ipni.org:names:391687-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:391687-1
Avena sativa  nuda,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471075,not found,not found,FALSE,not found,not found,
Avenella flexuosa subsp. flexuosa,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:477189,TRUE,Avenella flexuosa subsp. flexuosa,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77170133-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170133-1
Ballota nigra,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:19633,TRUE,Ballota nigra,TRUE,Species,/taxon/urn:lsid:ipni.org:names:444976-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:444976-1
Ballota nigra subsp. ruderalis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:19641,TRUE,Ballota nigra subsp. ruderalis,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77189139-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77189139-1
Ballota nigra var. ruderalis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:342242,TRUE,Ballota nigra subsp. ruderalis,FALSE,Subspecies,/taxon/urn:lsid:ipni.org:names:77189139-1,
Bellis annua subsp. microcephala,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3097350,TRUE,Bellis annua subsp. microcephala,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77181206-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77181206-1
Bellis perennis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2922692,TRUE,Bellis perennis,TRUE,Species,/taxon/urn:lsid:ipni.org:names:184409-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:184409-1
Bellis perennis var. caulescens,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3247262,TRUE,Bellis perennis,FALSE,Species,/taxon/urn:lsid:ipni.org:names:184409-1,
Betula pendula subsp. pendula,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:21596,TRUE,Betula pendula subsp. pendula,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77167700-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77167700-1
Betula pubescens,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:21636,TRUE,Betula pendula,FALSE,Species,/taxon/urn:lsid:ipni.org:names:295174-1,
Betula verrucosa,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:21804,FALSE,Betula verrucosa,TRUE,Species,/taxon/urn:lsid:ipni.org:names:295230-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:295230-1
Bidens cernua,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3116452,TRUE,Bidens cernua,TRUE,Species,/taxon/urn:lsid:ipni.org:names:184796-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:184796-1
Bidens cernua var. careopsidis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3235248,TRUE,Bidens cernua,FALSE,Species,/taxon/urn:lsid:ipni.org:names:184796-1,
Blechnum spicant,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3175779,TRUE,Blechnum spicant,TRUE,Species,/taxon/urn:lsid:ipni.org:names:30079143-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30079143-2
Blysmus compressus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:221788,TRUE,Blysmus compressus,TRUE,Species,/taxon/urn:lsid:ipni.org:names:1144343-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1144343-2
Bolboschoenus maritimus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:221905,TRUE,Bolboschoenus maritimus,TRUE,Species,/taxon/urn:lsid:ipni.org:names:298094-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:298094-1
Bolboschoenus maritimus subsp. maritimus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:221915,TRUE,Bolboschoenus maritimus subsp. maritimus,TRUE,Subspecies,/taxon/urn:lsid:ipni.org:names:77169013-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169013-1
Bombycilaena discolor,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3093755,TRUE,Bombycilaena discolor,TRUE,Species,/taxon/urn:lsid:ipni.org:names:185801-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:185801-1
Boscia senegalensis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2680359,TRUE,Boscia senegalensis,TRUE,Species,/taxon/urn:lsid:ipni.org:names:146142-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:146142-1
Botrychium lunaria,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3142254,TRUE,Botrychium lunaria,TRUE,Species,/taxon/urn:lsid:ipni.org:names:30021929-2,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30021929-2
Bourreria labatii,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3014266,TRUE,Bourreria labatii,TRUE,Species,/taxon/urn:lsid:ipni.org:names:77164661-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77164661-1
Brachypodium distachyon,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:399871,TRUE,Brachypodium distachyon,TRUE,Species,/taxon/urn:lsid:ipni.org:names:393098-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:393098-1
Brachypodium distachyon subvar. monostachyon,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:399887,TRUE,Brachypodium distachyon,FALSE,Species,/taxon/urn:lsid:ipni.org:names:393098-1,
Brachypodium distachyon var. multiflorum,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:399898,FALSE,Brachypodium distachyon var. multiflorum,TRUE,Variety,/taxon/urn:lsid:ipni.org:names:77265875-1,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77265875-1
